Customer_ID,Age,Employment_Status,Annual_Income,Credit_Score,Credit_Limit,Credit_Utilization,Existing_Debt,Payment_History,Delinquency_Flag,Annual_Income_Cleaned,Credit_Score_Cleaned
GELD-10275,43,Employed,96415.0,700.0,17318,0.3721355531342342,13453,0,0,96415.0,700.0
GELD-10276,40,Unemployed,12000.0,510.0,1790,0.8936039903577983,942,2,1,12000.0,510.0
GELD-10277,30,Employed,74970.0,750.0,14918,0.5523541789566733,10687,1,0,74970.0,750.0
GELD-10278,38,Employed,30592.0,694.0,5951,0.5464555969829356,10895,1,0,30592.0,694.0
GELD-10279,33,Employed,73202.0,630.0,12034,0.5112222847557959,7055,0,0,73202.0,630.0
GELD-10280,39,Employed,73304.0,658.0,14136,0.5445244165926705,17710,0,0,73304.0,658.0
GELD-10281,45,Employed,64401.0,707.0,13874,0.859363980100667,21204,1,0,64401.0,707.0
GELD-10282,57,Employed,34631.0,620.0,7577,0.7102915617362231,3727,1,0,34631.0,620.0
GELD-10283,23,Employed,30307.0,539.0,4795,0.7652064275271018,12542,0,0,30307.0,539.0
GELD-10284,63,Employed,23859.0,669.0,8020,0.4672718521373606,4671,0,0,23859.0,669.0
GELD-10285,18,Employed,24175.0,562.0,4837,0.8909740993853973,8402,0,0,24175.0,562.0
GELD-10286,36,Employed,86097.0,656.0,16777,0.7812348671586098,19371,2,0,86097.0,656.0
GELD-10287,45,Self-Employed,77537.0,610.0,10949,0.907549612280126,13020,0,0,77537.0,610.0
GELD-10288,41,Employed,54547.0,537.0,2964,0.785010880296966,3442,0,1,54547.0,537.0
GELD-10289,30,Employed,34938.0,599.0,7448,1.090469466489512,4516,3,1,34938.0,599.0
GELD-10290,35,Self-Employed,72440.0,677.0,11914,0.7449349278597005,19195,2,0,72440.0,677.0
GELD-10291,32,Employed,54650.0,598.0,9642,0.6391163376157929,20406,4,1,54650.0,598.0
GELD-10292,30,Employed,19069.0,643.0,4981,0.5330877955504549,2195,1,0,19069.0,643.0
GELD-10293,48,Self-Employed,77047.0,621.0,16116,0.629867925896822,15188,0,0,77047.0,621.0
GELD-10294,42,Employed,53588.0,571.0,9916,0.7237299371090147,9051,3,0,53588.0,571.0
GELD-10295,29,Employed,93069.0,640.0,16729,0.5551387845415338,22208,2,1,93069.0,640.0
GELD-10296,48,Self-Employed,33094.0,608.0,8163,0.9030620819454264,6921,2,0,33094.0,608.0
GELD-10297,41,Self-Employed,12971.0,620.0,4658,0.5657853014699976,2257,0,0,12971.0,620.0
GELD-10298,47,Student,12285.0,,1804,0.9299721594076064,37071,0,0,12285.0,607.5
GELD-10299,45,Employed,61771.0,705.0,14562,0.736062213940484,9457,0,0,61771.0,705.0
GELD-10300,28,Employed,25316.0,673.0,5246,0.5713771757484143,5134,0,0,25316.0,673.0
GELD-10301,31,Employed,34880.0,586.0,7264,0.7417519612102486,9582,0,0,34880.0,586.0
GELD-10302,46,Employed,187184.0,826.0,31624,0.645653859313891,28262,0,0,187184.0,826.0
GELD-10303,45,Employed,47215.0,569.0,8630,0.5532330235365608,8257,0,0,47215.0,569.0
GELD-10304,37,Employed,75277.0,692.0,15037,0.4781984612284565,12157,0,0,75277.0,692.0
GELD-10305,39,Unemployed,12000.0,590.0,5934,0.9137044503719332,2903,0,0,12000.0,590.0
GELD-10306,53,Employed,21149.0,651.0,3542,0.4163183027204807,4910,2,0,21149.0,651.0
GELD-10307,30,Employed,50180.0,601.0,8443,0.8678190438113341,8234,1,0,50180.0,601.0
GELD-10308,44,Employed,,473.0,7958,1.1,11123,5,1,44583.0,473.0
GELD-10309,35,Employed,45254.0,573.0,8605,0.5373284142894028,2966,2,1,45254.0,573.0
GELD-10310,35,Employed,51452.0,580.0,9428,0.614423453875517,14508,0,0,51452.0,580.0
GELD-10311,51,Employed,61017.0,596.0,9446,0.9378563459544204,17627,1,0,61017.0,596.0
GELD-10312,47,Employed,50637.0,634.0,9121,0.5777514124219733,8348,2,0,50637.0,634.0
GELD-10313,47,Employed,30674.0,587.0,8034,0.6706258705966401,4670,0,0,30674.0,587.0
GELD-10314,53,Unemployed,12000.0,517.0,2028,0.9327598307260068,2367,2,1,12000.0,517.0
GELD-10315,38,Unemployed,12000.0,,2057,0.8508811921099841,1683,3,1,12000.0,607.5
GELD-10316,46,Employed,21532.0,562.0,4173,0.6515980100507854,3214,0,0,21532.0,562.0
GELD-10317,34,Employed,75556.0,690.0,12978,0.5448839651769556,17253,0,0,75556.0,690.0
GELD-10318,41,Unemployed,12000.0,507.0,3326,0.6586908541017721,3348,0,0,12000.0,507.0
GELD-10319,36,Unemployed,12000.0,507.0,2680,0.6222264358832181,2751,1,0,12000.0,507.0
GELD-10320,39,Employed,28913.0,572.0,9091,0.7725284454985071,18519,1,0,28913.0,572.0
GELD-10321,45,Self-Employed,39396.0,631.0,6744,0.6027282124633795,13106,0,0,39396.0,631.0
GELD-10322,28,Employed,48134.0,620.0,10613,0.4878404397307355,13041,1,0,48134.0,620.0
GELD-10323,63,Self-Employed,19814.0,469.0,500,0.8728924985375067,5291,0,0,19814.0,469.0
GELD-10324,25,Student,12000.0,593.0,3710,0.5793952735280398,23627,1,0,12000.0,593.0
GELD-10325,23,Employed,36330.0,650.0,9614,0.8149881511282846,8975,0,0,36330.0,650.0
GELD-10326,51,Unemployed,15446.0,506.0,500,0.7629194173684376,3374,1,1,15446.0,506.0
GELD-10327,47,Employed,44857.0,574.0,7753,0.8802628689520846,13788,1,0,44857.0,574.0
GELD-10328,45,Student,15229.0,552.0,2375,0.7103047622631381,41114,0,0,15229.0,552.0
GELD-10329,45,Employed,22894.0,560.0,3461,0.7438168954019881,4046,1,0,22894.0,560.0
GELD-10330,37,Self-Employed,72893.0,647.0,14157,0.7111656422279548,23575,1,0,72893.0,647.0
GELD-10331,27,Employed,37730.0,488.0,7124,0.7798620766506855,6337,0,0,37730.0,488.0
GELD-10332,38,Employed,62212.0,,10391,1.0357427111252937,8607,0,0,62212.0,607.5
GELD-10333,29,Employed,48460.0,676.0,10745,0.5458861853154868,7253,0,0,48460.0,676.0
GELD-10334,49,Student,19628.0,539.0,3817,0.7886600282781207,46220,1,0,19628.0,539.0
GELD-10335,36,Self-Employed,36552.0,660.0,8365,0.4666363155422129,21487,1,0,36552.0,660.0
GELD-10336,28,Unemployed,12000.0,539.0,867,0.986302198263896,1698,1,0,12000.0,539.0
GELD-10337,34,Unemployed,12000.0,440.0,2382,0.7234516417285184,3136,1,0,12000.0,440.0
GELD-10338,42,Employed,50451.0,,10746,0.6100207254102659,10832,0,0,50451.0,607.5
GELD-10339,31,Employed,49874.0,597.0,9819,0.6491881677224719,15812,1,0,49874.0,597.0
GELD-10340,28,Employed,37028.0,563.0,5478,0.6887864659164652,9642,0,0,37028.0,563.0
GELD-10341,40,Employed,53833.0,633.0,9780,0.7300703082269164,17495,0,0,53833.0,633.0
GELD-10342,40,Employed,,643.0,10210,0.8324293437342067,11952,0,0,44583.0,643.0
GELD-10343,31,Employed,60388.0,649.0,9439,0.3986812274139267,8731,1,0,60388.0,649.0
GELD-10344,32,Employed,56276.0,670.0,8969,0.6442232066663726,8656,1,0,56276.0,670.0
GELD-10345,40,Employed,77582.0,665.0,13706,0.7402726223488059,17049,1,0,77582.0,665.0
GELD-10346,20,Employed,41045.0,509.0,7102,0.6774451852450215,9989,1,0,41045.0,509.0
GELD-10347,21,Employed,16883.0,532.0,2128,0.8054876425877218,2923,2,1,16883.0,532.0
GELD-10348,29,Student,16018.0,699.0,4456,0.487771934003357,31915,0,0,16018.0,699.0
GELD-10349,35,Self-Employed,31765.0,,5828,0.8710081833148999,9345,1,0,31765.0,607.5
GELD-10350,41,Student,14116.0,686.0,4782,0.5078577250539281,43584,0,0,14116.0,686.0
GELD-10351,55,Employed,71602.0,731.0,14367,0.5827571593488707,13762,0,0,71602.0,731.0
GELD-10352,48,Employed,22923.0,614.0,8738,0.6969335587021073,3065,0,0,22923.0,614.0
GELD-10353,36,Self-Employed,56491.0,633.0,12449,0.7207938662940045,24449,0,0,56491.0,633.0
GELD-10354,37,Employed,43878.0,,10008,0.7869863841325075,3646,1,0,43878.0,607.5
GELD-10355,25,Employed,38505.0,496.0,7456,0.8618019979516882,9191,0,0,38505.0,496.0
GELD-10356,37,Employed,99497.0,663.0,16360,0.6833512757194442,21103,1,0,99497.0,663.0
GELD-10357,34,Employed,40370.0,659.0,7083,0.7797615623570803,11286,3,1,40370.0,659.0
GELD-10358,41,Employed,37689.0,576.0,5361,0.8107359724768777,8657,3,0,37689.0,576.0
GELD-10359,28,Employed,56053.0,626.0,12677,0.8614394991578855,25894,2,1,56053.0,626.0
GELD-10360,44,Employed,73755.0,689.0,13644,0.4151794778815453,21497,1,0,73755.0,689.0
GELD-10361,56,Employed,50830.0,596.0,7475,0.7875564775469698,4919,2,0,50830.0,596.0
GELD-10362,36,Employed,91570.0,630.0,15429,0.5598729785810159,32420,2,0,91570.0,630.0
GELD-10363,42,Self-Employed,68798.0,588.0,11545,0.8754995269825497,15065,0,0,68798.0,588.0
GELD-10364,46,Employed,20329.0,555.0,4441,0.629215321509391,7202,1,0,20329.0,555.0
GELD-10365,33,Employed,42690.0,535.0,7409,1.02038867515042,7592,3,1,42690.0,535.0
GELD-10366,40,Unemployed,12000.0,494.0,500,0.9745797904378048,1584,0,0,12000.0,494.0
GELD-10367,38,Employed,67219.0,702.0,14747,0.8084669681531772,8226,1,0,67219.0,702.0
GELD-10368,39,Employed,16627.0,536.0,2183,1.0860909602196287,5132,1,0,16627.0,536.0
GELD-10369,28,Employed,170596.0,726.0,29422,0.5201966851116,47378,0,0,170596.0,726.0
GELD-10370,38,Employed,68800.0,608.0,13294,0.6656899690038622,10961,1,0,68800.0,608.0
GELD-10371,43,Employed,57930.0,688.0,11110,0.6525473717098198,4019,0,0,57930.0,688.0
GELD-10372,55,Self-Employed,92199.0,747.0,17421,0.5171061755932095,28899,1,0,92199.0,747.0
GELD-10373,49,Employed,155537.0,779.0,29240,0.4763350921216249,13899,1,0,155537.0,779.0
GELD-10374,63,Employed,60123.0,677.0,10917,0.7630008954334632,28961,4,0,60123.0,677.0
GELD-10375,28,Employed,83030.0,620.0,14037,0.8578099727891645,9403,1,0,83030.0,620.0
GELD-10376,48,Employed,57458.0,577.0,10838,0.5791292007201384,11666,0,0,57458.0,577.0
GELD-10377,40,Employed,50833.0,715.0,14576,0.7632787620036052,11252,0,0,50833.0,715.0
GELD-10378,64,Employed,32800.0,598.0,7592,0.4809273545279829,7662,2,1,32800.0,598.0
GELD-10379,28,Employed,37356.0,620.0,8472,0.5832472161350885,8586,1,0,37356.0,620.0
GELD-10380,27,Employed,39769.0,640.0,9281,0.712510174681847,8459,1,0,39769.0,640.0
GELD-10381,30,Employed,29503.0,554.0,3787,0.6293258135107958,5007,1,0,29503.0,554.0
GELD-10382,18,Employed,26178.0,612.0,6116,0.7315478614690922,4833,2,0,26178.0,612.0
GELD-10383,31,Self-Employed,25384.0,617.0,5868,0.8530883251362182,3948,0,0,25384.0,617.0
GELD-10384,28,Employed,59036.0,694.0,12829,0.7952682587542225,12484,1,1,59036.0,694.0
GELD-10385,39,Employed,53297.0,595.0,9879,0.7130869881823727,5335,1,0,53297.0,595.0
GELD-10386,42,Employed,57879.0,564.0,10403,0.7813473280633679,13257,1,0,57879.0,564.0
GELD-10387,60,Self-Employed,42832.0,615.0,8027,1.003395006820427,8312,1,0,42832.0,615.0
GELD-10388,49,Employed,216335.0,807.0,38064,0.3065579115725519,61154,1,0,216335.0,807.0
GELD-10389,31,Employed,99912.0,656.0,15953,0.6636426520941155,17864,1,0,99912.0,656.0
GELD-10390,27,Self-Employed,30944.0,559.0,5223,0.6773402905261816,7949,2,0,30944.0,559.0
GELD-10391,43,Unemployed,12000.0,448.0,2950,0.9928337661869922,3021,3,1,12000.0,448.0
GELD-10392,22,Employed,20604.0,584.0,5080,1.1,3934,5,1,20604.0,584.0
GELD-10393,59,Employed,34320.0,728.0,9220,0.4573061212407618,7979,0,0,34320.0,728.0
GELD-10394,52,Self-Employed,29642.0,638.0,9774,0.7695064059733414,3497,1,0,29642.0,638.0
GELD-10395,32,Student,13161.0,584.0,1444,0.8919295603615421,33794,3,1,13161.0,584.0
GELD-10396,18,Unemployed,12000.0,535.0,765,0.7957734501156773,1947,1,0,12000.0,535.0
GELD-10397,54,Employed,83744.0,692.0,18586,0.9107191012662232,15743,0,0,83744.0,692.0
GELD-10398,36,Employed,84728.0,692.0,16234,0.6718241097128539,11226,1,0,84728.0,692.0
GELD-10399,52,Employed,100535.0,705.0,18406,0.505677156118128,14927,0,0,100535.0,705.0
GELD-10400,18,Self-Employed,18458.0,537.0,1635,0.8864301930067003,7191,1,0,18458.0,537.0
GELD-10401,30,Employed,67098.0,579.0,12158,0.5782693027948573,14315,1,0,67098.0,579.0
GELD-10402,38,Employed,72013.0,624.0,13850,0.7952423244543217,12911,1,0,72013.0,624.0
GELD-10403,38,Self-Employed,43766.0,,7137,0.7996757727707176,7829,1,0,43766.0,607.5
GELD-10404,32,Employed,38280.0,577.0,6917,0.7860547525344941,7734,1,0,38280.0,577.0
GELD-10405,45,Unemployed,16766.0,567.0,3217,0.7640335505426603,4519,1,0,16766.0,567.0
GELD-10406,25,Employed,60016.0,626.0,11654,0.8085977481767764,13093,0,0,60016.0,626.0
GELD-10407,36,Employed,72127.0,675.0,12290,0.8809640274226413,15871,2,0,72127.0,675.0
GELD-10408,39,Employed,37423.0,667.0,10497,0.8182579805284852,5222,1,1,37423.0,667.0
GELD-10409,44,Self-Employed,31298.0,608.0,8012,0.498448385493149,5618,2,0,31298.0,608.0
GELD-10410,46,Employed,41929.0,553.0,6698,0.6161219301446805,9012,0,0,41929.0,553.0
GELD-10411,24,Employed,25617.0,551.0,4435,0.7804721054532939,5107,3,1,25617.0,551.0
GELD-10412,19,Student,12000.0,535.0,2225,0.8925964499497101,31443,2,1,12000.0,535.0
GELD-10413,53,Employed,53936.0,549.0,7804,0.8679482505948399,8888,2,1,53936.0,549.0
GELD-10414,41,Employed,25340.0,663.0,6069,0.6578453569180982,6089,0,0,25340.0,663.0
GELD-10415,29,Employed,32727.0,590.0,6123,0.6418483665309236,7942,3,1,32727.0,590.0
GELD-10416,56,Employed,73270.0,683.0,16703,0.6038026449820157,21975,0,0,73270.0,683.0
GELD-10417,39,Employed,71090.0,705.0,15773,0.5702890158025019,15522,0,0,71090.0,705.0
GELD-10418,52,Employed,45417.0,599.0,9996,0.6354623963329624,3996,2,0,45417.0,599.0
GELD-10419,38,Employed,34269.0,,7981,0.4416504454924782,17770,1,0,34269.0,607.5
GELD-10420,62,Employed,25590.0,620.0,4322,0.5377353700526435,5148,1,0,25590.0,620.0
GELD-10421,59,Employed,45799.0,632.0,9183,0.7583272504715443,7847,2,0,45799.0,632.0
GELD-10422,35,Employed,72405.0,593.0,13990,0.6719406575010358,14282,2,1,72405.0,593.0
GELD-10423,49,Employed,82265.0,746.0,14880,0.4657510342463193,14175,1,0,82265.0,746.0
GELD-10424,45,Employed,43328.0,599.0,9236,1.007822710619661,6304,1,0,43328.0,599.0
GELD-10425,54,Employed,32238.0,655.0,11109,0.7169891749909356,8322,1,0,32238.0,655.0
GELD-10426,26,Employed,61116.0,513.0,10994,0.6800716336149074,11627,0,0,61116.0,513.0
GELD-10427,46,Employed,37399.0,672.0,10826,0.432704902598523,7285,2,0,37399.0,672.0
GELD-10428,50,Self-Employed,42906.0,678.0,9967,0.7118637985237106,3183,2,0,42906.0,678.0
GELD-10429,18,Employed,49179.0,588.0,10412,0.6079139513788754,9069,1,0,49179.0,588.0
GELD-10430,23,Unemployed,12000.0,502.0,759,0.7552501633455226,1575,2,0,12000.0,502.0
GELD-10431,18,Student,12000.0,551.0,3911,0.7710598543039714,34727,2,1,12000.0,551.0
GELD-10432,34,Employed,30565.0,703.0,9220,0.5287971022228144,6782,1,0,30565.0,703.0
GELD-10433,46,Employed,59583.0,547.0,10218,0.978163073661802,9411,0,0,59583.0,547.0
GELD-10434,56,Employed,87395.0,717.0,18989,0.6224268559181334,14588,0,0,87395.0,717.0
GELD-10435,38,Self-Employed,45750.0,564.0,7206,0.7907677415348634,9600,0,0,45750.0,564.0
GELD-10436,57,Employed,99508.0,691.0,18083,0.4188621671931745,16405,0,0,99508.0,691.0
GELD-10437,21,Employed,48464.0,575.0,8762,1.0238555937859708,6415,3,1,48464.0,575.0
GELD-10438,18,Employed,57270.0,570.0,8306,0.9264052938216748,5807,0,0,57270.0,570.0
GELD-10439,37,Self-Employed,62153.0,624.0,11895,1.1,14356,2,1,62153.0,624.0
GELD-10440,42,Self-Employed,70567.0,584.0,9518,0.9024726188648472,11587,1,0,70567.0,584.0
GELD-10441,37,Employed,102373.0,716.0,20814,0.5481822448751765,10616,1,0,102373.0,716.0
GELD-10442,18,Employed,33129.0,477.0,4625,0.7908643555526935,11008,3,1,33129.0,477.0
GELD-10443,36,Employed,43236.0,631.0,8062,0.800098906157068,9992,3,0,43236.0,631.0
GELD-10444,22,Employed,22137.0,546.0,2896,0.953392555206986,2778,1,0,22137.0,546.0
GELD-10445,46,Unemployed,12000.0,489.0,1250,0.7601060062165679,1827,1,0,12000.0,489.0
GELD-10446,42,Employed,30310.0,610.0,7558,0.6884716788212311,9300,1,1,30310.0,610.0
GELD-10447,26,Employed,50793.0,519.0,8782,0.6170458793854062,9559,0,0,50793.0,519.0
GELD-10448,31,Employed,88738.0,644.0,14844,0.6512702244270911,15155,1,0,88738.0,644.0
GELD-10449,25,Unemployed,12000.0,445.0,500,1.1,3271,2,1,12000.0,445.0
GELD-10450,37,Self-Employed,108068.0,694.0,20687,0.7506095031444096,20402,1,0,108068.0,694.0
GELD-10451,49,Employed,89775.0,624.0,14614,0.4507934289188138,29641,1,0,89775.0,624.0
GELD-10452,26,Self-Employed,44051.0,568.0,7921,0.8049921998993019,7540,0,0,44051.0,568.0
GELD-10453,44,Employed,69184.0,657.0,13389,0.4618764398038216,11118,0,0,69184.0,657.0
GELD-10454,31,Employed,54253.0,569.0,9848,0.6215793955648321,11026,1,1,54253.0,569.0
GELD-10455,28,Employed,94230.0,640.0,17941,0.719887976703383,27983,0,0,94230.0,640.0
GELD-10456,36,Employed,84305.0,570.0,12011,0.7294092267834448,18807,0,0,84305.0,570.0
GELD-10457,25,Employed,28852.0,605.0,3351,0.5583912514615879,6071,1,0,28852.0,605.0
GELD-10458,31,Unemployed,12000.0,614.0,3000,0.7299283290403455,1754,0,0,12000.0,614.0
GELD-10459,23,Employed,24694.0,706.0,10114,0.6149595243828598,3403,0,0,24694.0,706.0
GELD-10460,61,Employed,42175.0,645.0,11969,0.4917884618212162,12530,1,0,42175.0,645.0
GELD-10461,38,Employed,39039.0,642.0,11158,0.7146211865852874,12096,3,0,39039.0,642.0
GELD-10462,29,Employed,118974.0,580.0,18996,0.771599326009487,36391,2,1,118974.0,580.0
GELD-10463,40,Unemployed,12976.0,615.0,1343,0.966373254830683,3594,1,0,12976.0,615.0
GELD-10464,36,Employed,38836.0,639.0,4812,0.8843433676599669,9374,0,0,38836.0,639.0
GELD-10465,35,Employed,29715.0,565.0,4706,0.7532312247245383,7128,2,1,29715.0,565.0
GELD-10466,45,Self-Employed,45544.0,682.0,9810,0.728427648974941,9699,1,0,45544.0,682.0
GELD-10467,47,Employed,65875.0,631.0,14190,0.6619392406371458,16652,2,0,65875.0,631.0
GELD-10468,31,Employed,60360.0,591.0,11993,0.6945204097700001,11984,2,0,60360.0,591.0
GELD-10469,31,Employed,95216.0,672.0,17719,0.7730662529328602,24043,2,0,95216.0,672.0
GELD-10470,34,Employed,77301.0,582.0,11736,0.9126659647075216,22527,1,1,77301.0,582.0
GELD-10471,18,Student,12000.0,582.0,1834,0.8625329397920674,44947,2,1,12000.0,582.0
GELD-10472,19,Self-Employed,31380.0,514.0,5340,1.0228694921401176,9822,1,0,31380.0,514.0
GELD-10473,54,Employed,28993.0,564.0,6546,0.7815055475688688,5719,1,1,28993.0,564.0
GELD-10474,57,Self-Employed,49609.0,597.0,9775,0.5805729516381036,17947,0,0,49609.0,597.0
GELD-10475,35,Employed,87294.0,685.0,14872,0.612303375417116,29296,0,0,87294.0,685.0
GELD-10476,44,Employed,52934.0,595.0,10626,0.67916741882705,7076,2,0,52934.0,595.0
GELD-10477,41,Employed,67940.0,569.0,12071,0.8385233247002238,13720,1,0,67940.0,569.0
GELD-10478,70,Employed,35202.0,617.0,5780,0.6283088008591625,3369,0,0,35202.0,617.0
GELD-10479,51,Employed,,616.0,6024,0.7636392536850581,5896,0,0,44583.0,616.0
GELD-10480,36,Employed,51251.0,553.0,9674,0.7797858913214473,11929,2,0,51251.0,553.0
GELD-10481,26,Unemployed,12000.0,460.0,728,1.0937194993126054,3399,2,1,12000.0,460.0
GELD-10482,18,Employed,20166.0,660.0,8288,0.6133343741768219,4185,1,0,20166.0,660.0
GELD-10483,40,Employed,48724.0,573.0,9374,0.5008867901782829,11743,1,0,48724.0,573.0
GELD-10484,28,Employed,35498.0,568.0,5818,0.7303141092963927,5411,2,0,35498.0,568.0
GELD-10485,20,Employed,44824.0,563.0,7842,0.6945866385875245,8981,1,0,44824.0,563.0
GELD-10486,30,Employed,47452.0,578.0,8616,1.1,7565,1,0,47452.0,578.0
GELD-10487,25,Employed,104165.0,680.0,17772,0.8469643792227625,23547,0,0,104165.0,680.0
GELD-10488,58,Self-Employed,107789.0,749.0,19281,0.4818666748442491,37942,0,0,107789.0,749.0
GELD-10489,48,Employed,52236.0,616.0,10975,0.754942735475826,10308,1,1,52236.0,616.0
GELD-10490,37,Employed,34413.0,535.0,7059,0.6679760300834119,4014,1,0,34413.0,535.0
GELD-10491,55,Employed,21191.0,674.0,7216,0.5510733838777555,4627,1,0,21191.0,674.0
GELD-10492,38,Employed,27933.0,587.0,8028,0.7159903632215829,7478,2,0,27933.0,587.0
GELD-10493,27,Employed,29195.0,663.0,6500,1.0426152292786837,4082,0,0,29195.0,663.0
GELD-10494,56,Self-Employed,100741.0,579.0,19044,0.5885263829167962,33424,1,0,100741.0,579.0
GELD-10495,44,Employed,57074.0,640.0,9729,0.8185023009495036,9077,1,1,57074.0,640.0
GELD-10496,25,Employed,64558.0,705.0,11854,0.6887752308292798,9616,0,0,64558.0,705.0
GELD-10497,35,Employed,19946.0,562.0,1467,0.7571083247461691,1975,2,0,19946.0,562.0
GELD-10498,27,Employed,31600.0,568.0,5295,0.990273790949734,7104,2,1,31600.0,568.0
GELD-10499,21,Employed,40377.0,594.0,6992,0.8391817783461034,16855,1,0,40377.0,594.0
GELD-10500,49,Self-Employed,61638.0,614.0,12086,0.8295618129775859,14410,5,0,61638.0,614.0
GELD-10501,60,Employed,50703.0,632.0,10347,0.7417690116551442,7631,1,0,50703.0,632.0
GELD-10502,21,Self-Employed,34927.0,557.0,4475,0.8672663006249481,8658,2,1,34927.0,557.0
GELD-10503,44,Employed,113109.0,655.0,19167,0.5584399514811625,31452,4,0,113109.0,655.0
GELD-10504,30,Self-Employed,49046.0,662.0,9715,0.7915688557567266,15752,0,0,49046.0,662.0
GELD-10505,32,Employed,55894.0,634.0,8132,0.8611395207157475,6885,1,0,55894.0,634.0
GELD-10506,30,Employed,59081.0,624.0,9622,0.6075499710898565,22200,0,0,59081.0,624.0
GELD-10507,27,Employed,158966.0,747.0,27134,0.6628323604924827,34955,0,0,158966.0,747.0
GELD-10508,38,Unemployed,12000.0,523.0,4364,0.7566288838223271,4885,1,0,12000.0,523.0
GELD-10509,28,Employed,73677.0,584.0,12850,0.7545718974123854,15830,1,0,73677.0,584.0
GELD-10510,41,Employed,51448.0,590.0,10330,0.6226426132872116,13082,0,0,51448.0,590.0
GELD-10511,37,Employed,69915.0,633.0,10633,0.555588597660337,9658,1,0,69915.0,633.0
GELD-10512,35,Self-Employed,40303.0,547.0,8682,0.740661735587356,12065,2,1,40303.0,547.0
GELD-10513,27,Employed,52995.0,575.0,11250,0.7591819907541066,6954,2,0,52995.0,575.0
GELD-10514,31,Self-Employed,74617.0,602.0,10031,0.5855624411357038,16774,1,0,74617.0,602.0
GELD-10515,47,Employed,219873.0,850.0,38222,0.4594706850016482,37368,0,0,219873.0,850.0
GELD-10516,44,Employed,77933.0,512.0,12649,0.6930865941635704,15189,0,0,77933.0,512.0
GELD-10517,26,Employed,36988.0,574.0,7846,0.7911584865260763,11526,2,1,36988.0,574.0
GELD-10518,39,Student,12000.0,649.0,3464,0.7488231995737827,31609,1,0,12000.0,649.0
GELD-10519,47,Employed,44177.0,628.0,8472,0.6291064897295052,13880,3,1,44177.0,628.0
GELD-10520,18,Unemployed,12000.0,544.0,1695,1.097796891519849,2058,3,1,12000.0,544.0
GELD-10521,44,Employed,46698.0,625.0,9420,0.6972993228783819,9934,2,0,46698.0,625.0
GELD-10522,30,Employed,75340.0,594.0,14788,0.7384934230199143,35943,0,0,75340.0,594.0
GELD-10523,44,Employed,30533.0,491.0,3261,0.979028090889468,6472,3,1,30533.0,491.0
GELD-10524,28,Employed,86839.0,646.0,17155,0.7269557547806214,17008,1,0,86839.0,646.0
GELD-10525,18,Self-Employed,33737.0,529.0,4410,0.8282952729591209,7203,1,0,33737.0,529.0
GELD-10526,18,Unemployed,12000.0,466.0,500,0.8137263303939521,2122,1,0,12000.0,466.0
GELD-10527,38,Unemployed,12000.0,511.0,3225,0.8855945919970077,1623,1,0,12000.0,511.0
